,date_time,temperature,precipitation,wind_speed,humidity,radiation,total_cloudiness,visibility,ground_temp,now_aod,before_hour_aod
29500,05-09 10:56:40,26.88694021,0.0,2.259433532,72.63433979,0.942613249,6.995154439,769.030096,40.00717537,372.283889,384.397778
29501,05-09 10:56:50,26.61994845,0.0,2.16696524,72.3298291,0.798739907,6.971409262,778.7756177,39.56939005,372.202694,385.172389
29502,05-09 10:57:00,25.99851754,0.0,1.835191072,72.33727848,0.788958471,6.921715755,789.1799056,37.68478339,372.1215,385.947
29503,05-09 10:57:10,26.50385246,0.0,1.931443866,72.74382141,0.946680859,7.012977688,774.6655395,37.97666616,372.040306,386.721611
29504,05-09 10:57:20,26.72253086,0.0,2.433810499,73.08309679,0.850338305,6.983459178,770.3530092,39.96786917,371.959111,387.496222
29505,05-09 10:57:30,26.31711219,0.0,2.317916965,72.0702734,0.898478288,6.980771167,780.6449706,37.68116416,371.877917,388.270833
29506,05-09 10:57:40,26.54591267,0.0,1.768850052,72.65835735,0.883902819,6.917490106,799.8581463,39.03331958,371.796722,389.045444
29507,05-09 10:57:50,26.58371206,0.0,2.148022323,73.01678651,0.82461253,6.975121669,790.1263557,39.12891007,371.715528,389.820056
29508,05-09 10:58:00,26.40356638,0.0,2.117182932,72.2420326,0.810778373,6.923186348,790.8358006,38.70675801,371.634333,390.594667
29509,05-09 10:58:10,26.02490274,0.0,2.348970249,72.63211479,0.932121776,7.006263309,775.3369018,39.40652833,371.553139,391.369278
29510,05-09 10:58:20,26.75246296,0.0,1.983347843,72.17600689,0.762283436,6.975497782,785.1112412,39.62063401,371.471944,392.143889
29511,05-09 10:58:30,26.30338464,0.0,2.383990747,72.5483942,0.975467613,7.099494233,778.1345283,39.91677045,371.39075,392.9185
29512,05-09 10:58:40,26.15145002,0.0,1.885213996,72.16630391,0.848084353,7.019124227,771.9455651,39.7314663,371.309556,393.693111
29513,05-09 10:58:50,26.38977147,0.0,1.820416086,72.06631624,0.876923902,7.009945362,777.690201,39.99354919,371.228361,394.467722
29514,05-09 10:59:00,26.73619369,0.0,2.182097855,72.00839493,1.004614611,7.077729977,771.3462212,38.76406016,371.147167,395.242333
29515,05-09 10:59:10,26.24571255,0.0,2.361934805,72.90753552,0.946146193,6.986198792,796.2538401,39.75811844,371.065972,396.016944
29516,05-09 10:59:20,26.58248669,0.0,2.441417527,72.77212021,0.701463864,7.037119407,775.0909729,38.0063805,370.984778,396.791556
29517,05-09 10:59:30,26.22946012,0.0,1.908130191,72.99142304,0.814828772,7.011981716,773.7970244,39.88011929,370.903583,397.566167
29518,05-09 10:59:40,26.70589716,0.0,1.996984743,72.52635254,0.781726146,7.084646041,768.1369669,37.73235895,370.822389,398.340778
29519,05-09 10:59:50,26.69202715,0.0,1.918577212,72.72980083,0.834244269,6.978884252,782.3498031,37.78257177,370.741194,399.115389
29520,05-09 11:00:00,27.41175973,0.0,1.759631049,72.51024053,0.886721141,5.088578972,818.3353177,43.05980622,370.66,399.89
29521,05-09 11:00:10,27.45004599,0.0,2.338421453,71.21324967,0.832966875,5.739196364,966.4010214,43.14775249,371.310778,399.808806
29522,05-09 11:00:20,27.46406946,0.0,1.695473474,69.17303847,0.912021257,5.634068924,831.7795455,40.74273064,371.961556,399.727611
29523,05-09 11:00:30,27.07711647,0.0,2.289765282,72.23173787,0.845612635,4.460362363,888.9547884,44.22163637,372.612333,399.646417
29524,05-09 11:00:40,26.5120266,0.0,1.774416933,70.02555515,0.726019484,4.354274722,814.853472,41.91118904,373.263111,399.565222
29525,05-09 11:00:50,26.86394608,0.0,2.308781093,72.18054186,0.748219692,5.631994088,894.9470894,41.87001362,373.913889,399.484028
29526,05-09 11:01:00,25.92475661,0.0,1.983840027,71.96567286,0.728146162,5.406302071,818.5617895,43.57001645,374.564667,399.402833
29527,05-09 11:01:10,26.93275905,0.0,2.469676719,71.84140694,0.761536781,5.458203855,936.3312893,41.70382695,375.215444,399.321639
29528,05-09 11:01:20,26.41845757,0.0,2.028829653,72.47449228,0.747263398,4.966072517,845.0825653,40.69041175,375.866222,399.240444
29529,05-09 11:01:30,26.46360986,0.0,1.849963126,71.68201548,0.877552037,6.645175613,888.322269,40.65323774,376.517,399.15925
29530,05-09 11:01:40,27.72783551,0.0,1.789207052,72.93933863,0.747034772,5.60664961,960.6443067,42.31366058,377.167778,399.078056
29531,05-09 11:01:50,27.76529939,0.0,2.344340479,72.52250372,0.842071642,3.658316527,915.6058615,44.04668577,377.818556,398.996861
29532,05-09 11:02:00,26.52142133,0.0,2.170084293,72.47499421,0.760140987,5.698717739,957.9284348,40.22679149,378.469333,398.915667
29533,05-09 11:02:10,26.57244824,0.0,2.237642682,69.93830075,0.807257147,6.949902429,812.4553198,41.81519492,379.120111,398.834472
29534,05-09 11:02:20,27.33568154,0.0,2.177392673,70.43405003,0.880358137,5.346424027,888.9614942,39.95146785,379.770889,398.753278
29535,05-09 11:02:30,27.25158707,0.0,2.144310601,72.82052329,0.910260449,5.27144887,953.6757811,40.55789281,380.421667,398.672083
29536,05-09 11:02:40,26.8802287,0.0,1.758378587,70.84784328,0.790105866,5.731432965,894.5546138,42.45246384,381.072444,398.590889
29537,05-09 11:02:50,27.28629178,0.0,2.290320564,69.48631787,0.780105835,6.656099403,829.6661395,41.87170896,381.723222,398.509694
29538,05-09 11:03:00,27.02126271,0.0,1.778499577,73.66783836,0.797142497,6.774205644,859.4726653,40.84237535,382.374,398.4285
29539,05-09 11:03:10,27.5229368,0.0,2.154758917,70.25497291,0.705456034,5.293892902,859.67428,40.06832698,383.024778,398.347306
29540,05-09 11:03:20,26.01290451,0.0,2.414548589,71.26905833,0.786686492,6.033818912,891.2616076,42.72000109,383.675556,398.266111
29541,05-09 11:03:30,27.12349599,0.0,2.065084805,69.48412025,0.848460304,5.329318046,919.654245,43.66895078,384.326333,398.184917
29542,05-09 11:03:40,27.44086325,0.0,2.071568234,69.6146706,0.796821542,6.263865304,849.2588738,43.62383172,384.977111,398.103722
29543,05-09 11:03:50,26.57143595,0.0,1.501476092,72.81168666,0.741105542,5.611169504,867.4047747,42.70711237,385.627889,398.022528
29544,05-09 11:04:00,27.68915835,0.0,1.836493811,69.42749926,0.88301624,5.721938535,835.0990319,40.9750301,386.278667,397.941333
29545,05-09 11:04:10,27.22630459,0.0,2.158810207,69.72785414,0.84587828,6.091680161,931.4141278,41.35674082,386.929444,397.860139
29546,05-09 11:04:20,26.87197484,0.0,1.937751937,72.4969801,0.730633592,6.452492516,796.3839372,41.43577735,387.580222,397.778944
29547,05-09 11:04:30,27.62629428,0.0,2.055134128,71.43476116,0.720471275,3.978577519,924.0800251,40.55718674,388.231,397.69775
29548,05-09 11:04:40,27.17613631,0.0,2.446803423,70.7086731,0.711137201,4.458649278,888.1494973,43.09144988,388.881778,397.616556
29549,05-09 11:04:50,26.97540413,0.0,1.871322484,72.42147573,0.850640292,5.709968832,859.6940165,42.1799428,389.532556,397.535361
29550,05-09 11:05:00,27.6017647,0.0,1.467812095,72.03692498,0.856305284,5.707881452,896.0500632,40.95610339,390.183333,397.454167
29551,05-09 11:05:10,27.63798675,0.0,2.046803869,69.85289473,0.762867689,5.898544801,877.750544,43.15517392,390.834111,397.372972
29552,05-09 11:05:20,26.77447877,0.0,1.753476609,72.97436817,0.732666767,7.463887643,918.1782594,40.95676595,391.484889,397.291778
29553,05-09 11:05:30,26.79652963,0.0,1.798900486,69.93308297,0.687088579,3.989055513,868.8347032,42.94006525,392.135667,397.210583
29554,05-09 11:05:40,27.06300918,0.0,2.276070758,71.78980155,0.775753757,5.401060087,872.7790379,40.13022972,392.786444,397.129389
29555,05-09 11:05:50,26.5693195,0.0,1.66994034,72.59864026,0.852395447,6.056670153,921.0465344,43.62797597,393.437222,397.048194
29556,05-09 11:06:00,26.8742606,0.0,1.734491801,71.84746849,0.784112453,5.061486707,937.9579342,43.56154161,394.088,396.967
29557,05-09 11:06:10,27.65478083,0.0,1.982927553,73.25644542,0.706549515,6.275866889,900.1425829,42.71378851,394.738778,396.885806
29558,05-09 11:06:20,27.00770497,0.0,1.515268621,71.51052804,0.797380527,4.235026801,826.1467268,40.31233539,395.389556,396.804611
29559,05-09 11:06:30,26.58539909,0.0,1.864077205,71.65846867,0.881743833,4.689243685,925.9325668,41.19117569,396.040333,396.723417
29560,05-09 11:06:40,26.03255448,0.0,1.831858601,71.63977424,0.725279041,4.528295724,906.9372814,42.70114751,396.691111,396.642222
29561,05-09 11:06:50,25.99956263,0.0,1.497222868,70.39536747,0.834082939,7.183849215,891.5389819,41.85881701,397.341889,396.561028
29562,05-09 11:07:00,26.59110406,0.0,2.019631231,72.34477787,0.709400852,4.825373521,845.1866667,42.02936119,397.992667,396.479833
29563,05-09 11:07:10,26.51101734,0.0,2.068938785,69.59887062,0.846121526,5.658514118,817.9933044,42.10119609,398.643444,396.398639
29564,05-09 11:07:20,26.75709292,0.0,1.666600283,70.13047124,0.830482802,4.981126441,918.6998101,40.00580828,399.294222,396.317444
29565,05-09 11:07:30,27.64203373,0.0,1.406415017,69.8476937,0.754193244,6.106810065,805.7392104,43.47433766,399.945,396.23625
29566,05-09 11:07:40,26.30752729,0.0,1.721142654,69.24874813,0.857481075,6.127414149,902.4354879,42.52102363,400.595778,396.155056
29567,05-09 11:07:50,26.38860623,0.0,2.344881399,72.09054718,0.829516927,6.42938589,836.8920866,40.99251276,401.246556,396.073861
29568,05-09 11:08:00,26.95421448,0.0,2.352192142,72.97171082,0.760400417,5.740979157,861.5827438,43.97581967,401.897333,395.992667
29569,05-09 11:08:10,27.60967622,0.0,1.548066139,69.36431769,0.907921752,4.247914266,925.6039309,41.79864158,402.548111,395.911472
29570,05-09 11:08:20,27.46559692,0.0,2.020692503,69.86567601,0.667035723,5.056105119,786.5961331,40.18132109,403.198889,395.830278
29571,05-09 11:08:30,27.24421681,0.0,1.719723868,70.89288159,0.82813594,6.464177479,821.403293,43.63091876,403.849667,395.749083
29572,05-09 11:08:40,27.32738411,0.0,1.59904043,71.59840011,0.740674745,6.847036973,811.5672803,41.2366182,404.500444,395.667889
29573,05-09 11:08:50,26.93545886,0.0,1.690460567,69.85705131,0.884637732,5.349336956,796.7633628,41.51704814,405.151222,395.586694
29574,05-09 11:09:00,27.21848002,0.0,2.225002152,70.9486671,0.776178414,6.438510309,882.0485801,43.02780895,405.802,395.5055
29575,05-09 11:09:10,27.26441387,0.0,2.283146302,72.23750216,0.826512726,5.384525471,926.0081312,42.10968761,406.452778,395.424306
29576,05-09 11:09:20,27.61027842,0.0,1.876244913,69.2397112,0.761611547,6.660126137,821.6049417,43.41495086,407.103556,395.343111
29577,05-09 11:09:30,27.38646946,0.0,1.751193587,73.22729265,0.859576159,5.695892551,835.642404,42.83390818,407.754333,395.261917
29578,05-09 11:09:40,26.68499174,0.0,1.605536535,69.89529152,0.795027029,5.858273173,818.7409478,42.03352749,408.405111,395.180722
29579,05-09 11:09:50,27.1589017,0.0,2.386147856,71.42102212,0.848286796,5.953225404,825.9907758,40.95964468,409.055889,395.099528
29580,05-09 11:10:00,26.64476874,0.0,1.639083469,71.23526393,0.80984427,7.106500852,934.8143175,43.26124106,409.706667,395.018333
29581,05-09 11:10:10,26.79421436,0.0,2.266251075,69.85136306,0.866230514,5.520589108,805.6321838,42.2358763,410.357444,394.937139
29582,05-09 11:10:20,27.14310962,0.0,2.285871357,69.21881765,0.79924562,4.921767141,926.5121742,44.06246944,411.008222,394.855944
29583,05-09 11:10:30,26.4338989,0.0,1.578426279,70.85996099,0.886942492,4.761510591,884.3953657,42.195004,411.659,394.77475
29584,05-09 11:10:40,26.91385527,0.0,2.114824344,71.57423063,0.732175793,4.723011083,836.6407481,39.96535912,412.309778,394.693556
29585,05-09 11:10:50,26.06444995,0.0,2.496127245,72.20944809,0.786384164,7.161996791,919.0975729,40.75238158,412.960556,394.612361
29586,05-09 11:11:00,27.17861561,0.0,1.856455122,70.88146008,0.823418347,5.215035646,836.7577315,41.02262484,413.611333,394.531167
29587,05-09 11:11:10,26.86507004,0.0,1.424875246,71.65242869,0.708607608,5.178781356,890.4205432,43.03865442,414.262111,394.449972
29588,05-09 11:11:20,27.05420718,0.0,2.335726464,71.89795055,0.744271387,4.418462032,887.4547187,42.04878562,414.912889,394.368778
29589,05-09 11:11:30,26.86670445,0.0,2.239729763,73.22750178,0.783201808,5.363981525,849.3481323,43.99295219,415.563667,394.287583
29590,05-09 11:11:40,26.57133325,0.0,2.173164538,70.57256358,0.863067315,7.387254547,864.5219064,42.39446631,416.214444,394.206389
29591,05-09 11:11:50,26.02376952,0.0,2.057741767,69.72132926,0.780868504,5.109124587,865.8346786,41.99225725,416.865222,394.125194
29592,05-09 11:12:00,27.11154721,0.0,1.751501745,69.14976897,0.79141011,5.764176783,942.3072802,39.78103888,417.516,394.044
29593,05-09 11:12:10,26.53712136,0.0,1.834273298,70.69951943,0.799234403,5.862727427,855.0064144,41.41676837,418.166778,393.962806
29594,05-09 11:12:20,26.59686452,0.0,1.739614521,71.63296917,0.849904863,4.085433593,929.713699,41.56116664,418.817556,393.881611
29595,05-09 11:12:30,27.10767168,0.0,1.519847396,72.20055149,0.859158799,4.780931669,865.5012547,41.02198857,419.468333,393.800417
29596,05-09 11:12:40,26.23891114,0.0,1.753710919,71.44081711,0.771324917,5.553454809,889.6136742,43.16586036,420.119111,393.719222
29597,05-09 11:12:50,27.21560056,0.0,1.930979649,72.63671117,0.828629194,5.571692803,882.0068386,41.38473297,420.769889,393.638028
29598,05-09 11:13:00,27.53644654,0.0,1.482917246,71.93758845,0.752196588,4.662000315,933.6312933,42.39379243,421.420667,393.556833
29599,05-09 11:13:10,27.40982966,0.0,2.16126473,70.86241407,0.852893882,3.476290811,870.9837644,43.36732382,422.071444,393.475639
29600,05-09 11:13:20,26.62426668,0.0,1.908401238,71.26978023,0.884796985,5.719342792,907.3529917,41.88377849,422.722222,393.394444
29601,05-09 11:13:30,27.12303951,0.0,2.069381535,69.46166114,0.70998654,5.795196239,804.9546433,41.52828292,423.373,393.31325
29602,05-09 11:13:40,26.11700696,0.0,1.981799612,71.96667055,0.777512086,6.531337206,903.2542204,41.54649974,424.023778,393.232056
29603,05-09 11:13:50,27.36153299,0.0,2.159639201,70.44542248,0.82942873,4.572693436,825.41078,42.86619517,424.674556,393.150861
29604,05-09 11:14:00,26.57830009,0.0,2.288114189,73.26803324,0.816277479,6.430339695,855.924568,41.61298696,425.325333,393.069667
29605,05-09 11:14:10,26.80589265,0.0,1.724925409,70.27952989,0.844896751,6.236966248,784.2506279,41.35071651,425.976111,392.988472
29606,05-09 11:14:20,26.55102593,0.0,1.647572564,71.9281899,0.836499272,6.498238756,970.2338227,41.47527861,426.626889,392.907278
29607,05-09 11:14:30,27.59354856,0.0,1.716128809,72.88067421,0.851219135,6.147618758,904.9529207,41.67692988,427.277667,392.826083
29608,05-09 11:14:40,27.27461077,0.0,1.794216114,71.76266671,0.669347124,5.079635539,932.766577,41.53742103,427.928444,392.744889
29609,05-09 11:14:50,27.50615983,0.0,2.174651789,71.56445213,0.815174139,5.272150836,868.2522808,41.83490946,428.579222,392.663694
29610,05-09 11:15:00,26.02534167,0.0,2.016382259,68.87546009,0.868043421,3.987238971,810.0538492,40.07211725,429.23,392.5825
29611,05-09 11:15:10,26.32194581,0.0,1.916417588,71.12832751,0.801714568,6.489464385,842.3324374,42.54437978,429.880778,392.501306
29612,05-09 11:15:20,26.85593232,0.0,1.719215728,72.49159533,0.844306843,5.268398032,871.8770385,42.36441416,430.531556,392.420111
29613,05-09 11:15:30,26.34892163,0.0,1.774527103,71.8046254,0.735991426,6.491160178,819.5136427,41.95339264,431.182333,392.338917
29614,05-09 11:15:40,27.31848568,0.0,2.37896148,71.2224195,0.740488151,4.402721751,943.9163322,42.15559094,431.833111,392.257722
29615,05-09 11:15:50,27.59621687,0.0,1.824237461,72.03205977,0.823605932,6.228778077,893.3050169,40.00350023,432.483889,392.176528
29616,05-09 11:16:00,27.45083732,0.0,2.408242864,70.29460082,0.797695623,4.076914429,838.8305867,41.02890472,433.134667,392.095333
29617,05-09 11:16:10,26.77268181,0.0,2.197410327,71.40692265,0.72927602,7.012013388,926.9427469,43.18271282,433.785444,392.014139
29618,05-09 11:16:20,27.09368067,0.0,2.109192753,69.40932189,0.751691806,5.003689575,816.0130103,41.86332213,434.436222,391.932944
29619,05-09 11:16:30,26.41052482,0.0,1.947889406,70.19411669,0.841171281,6.917562579,769.3922429,41.18691288,435.087,391.85175
29620,05-09 11:16:40,27.58312701,0.0,1.714994734,71.08209076,0.908796142,7.377815898,812.9344942,40.68309238,435.737778,391.770556
29621,05-09 11:16:50,26.87081005,0.0,2.481119092,69.97627337,0.809223218,6.59429431,787.0273429,40.42169065,436.388556,391.689361
29622,05-09 11:17:00,26.68759212,0.0,1.923656592,70.53774243,0.877442338,6.904646653,833.8096299,44.02420249,437.039333,391.608167
29623,05-09 11:17:10,26.69439957,0.0,1.936176787,73.00131291,0.794320019,6.982472894,928.5599276,43.01304079,437.690111,391.526972
29624,05-09 11:17:20,27.02400752,0.0,1.832050276,71.81813368,0.877318298,6.47235571,769.1821553,43.06938429,438.340889,391.445778
29625,05-09 11:17:30,26.69207401,0.0,1.694997536,69.19487444,0.865281548,6.390102012,949.6085544,43.36784527,438.991667,391.364583
29626,05-09 11:17:40,25.99362378,0.0,1.451844817,71.87419088,0.716040733,6.239451201,943.3671368,40.10759037,439.642444,391.283389
29627,05-09 11:17:50,27.01418452,0.0,1.877312659,71.75299494,0.747035063,6.777844074,823.5307753,40.70567508,440.293222,391.202194
29628,05-09 11:18:00,27.05870058,0.0,2.494808839,70.22665155,0.863440585,5.758065077,896.7599746,42.2684912,440.944,391.121
29629,05-09 11:18:10,26.96211188,0.0,1.995870665,68.63334165,0.841879465,7.443898362,900.1042555,41.15371499,441.594778,391.039806
29630,05-09 11:18:20,27.32797693,0.0,1.968873168,70.27707549,0.840291624,5.254047966,829.2751826,43.64871707,442.245556,390.958611
29631,05-09 11:18:30,26.54397359,0.0,1.701341077,73.39774766,0.715996026,6.319810024,927.8112987,43.2177622,442.896333,390.877417
29632,05-09 11:18:40,26.63614522,0.0,1.974850797,70.33009946,0.815607759,6.094685687,899.8860611,43.10970926,443.547111,390.796222
29633,05-09 11:18:50,26.36774031,0.0,1.996957548,71.63602047,0.772408353,4.193948696,931.5623592,42.37532798,444.197889,390.715028
29634,05-09 11:19:00,26.65275173,0.0,2.183638432,72.16681532,0.778901102,4.712716162,783.2200714,42.52424918,444.848667,390.633833
29635,05-09 11:19:10,26.16436241,0.0,1.964133307,71.05894262,0.788867046,6.119359493,860.8522884,40.39568742,445.499444,390.552639
29636,05-09 11:19:20,26.77146639,0.0,1.876783293,69.58520696,0.722557671,6.486728083,812.5135831,44.49671671,446.150222,390.471444
29637,05-09 11:19:30,27.14622047,0.0,1.985454425,70.68080463,0.783332279,4.433090204,795.7773162,42.04987193,446.801,390.39025
29638,05-09 11:19:40,27.19992793,0.0,2.258113105,69.46877378,0.796244527,3.852773302,834.1087511,42.22135667,447.451778,390.309056
29639,05-09 11:19:50,27.60195492,0.0,1.703644379,72.04508612,0.809195223,4.387589551,867.8925282,41.41246184,448.102556,390.227861
29640,05-09 11:20:00,27.34788798,0.0,1.968001892,71.30104937,0.84325792,4.959294119,839.6648247,43.03503407,448.753333,390.146667
29641,05-09 11:20:10,26.19477939,0.0,2.039207624,70.22632899,0.695393164,6.077139874,852.9344756,41.37568215,449.404111,390.065472
29642,05-09 11:20:20,26.88596114,0.0,2.084493112,72.05620186,0.821665137,5.609652798,901.9689148,41.17881255,450.054889,389.984278
29643,05-09 11:20:30,26.70236307,0.0,1.652564847,70.95192653,0.700553107,6.876153656,856.2906353,41.89353469,450.705667,389.903083
29644,05-09 11:20:40,26.86633272,0.0,1.733151759,70.35688686,0.809564409,4.765466789,942.6433806,41.48356551,451.356444,389.821889
29645,05-09 11:20:50,27.50029128,0.0,2.245726516,71.91932934,0.859681875,4.418664203,861.1206415,40.0658842,452.007222,389.740694
29646,05-09 11:21:00,26.71039419,0.0,2.417635996,71.68865089,0.733574656,6.309889689,854.8241279,41.70548419,452.658,389.6595
29647,05-09 11:21:10,26.54618424,0.0,2.19786045,72.77346301,0.697671714,4.989282052,900.8178581,42.28012592,453.308778,389.578306
29648,05-09 11:21:20,26.27695526,0.0,1.452522442,69.39054574,0.922743047,4.908415668,815.0630943,43.12895878,453.959556,389.497111
29649,05-09 11:21:30,27.1992338,0.0,2.461412054,73.24739632,0.817783288,4.584763785,799.1392184,40.97816935,454.610333,389.415917
29650,05-09 11:21:40,25.89266276,0.0,1.823046929,71.81592123,0.880036408,6.546209283,908.6719358,40.75899634,455.261111,389.334722
29651,05-09 11:21:50,26.99427729,0.0,1.682127089,69.44566759,0.793110313,3.666255445,796.6849578,42.60764889,455.911889,389.253528
29652,05-09 11:22:00,27.72982083,0.0,1.395397723,71.00453383,0.711287314,5.44989778,899.2392833,40.96900315,456.562667,389.172333
29653,05-09 11:22:10,26.53069471,0.0,1.726249944,73.14597861,0.809514578,4.383725114,869.5402241,42.51474544,457.213444,389.091139
29654,05-09 11:22:20,27.39437874,0.0,1.735767832,71.40593689,0.727519766,4.246275128,976.5880111,41.68240919,457.864222,389.009944
29655,05-09 11:22:30,26.89447783,0.0,1.864279874,70.48177125,0.722856094,6.66463108,910.5699129,43.59349343,458.515,388.92875
29656,05-09 11:22:40,26.58772827,0.0,1.723785425,70.26473242,0.690616543,3.998064558,916.8144939,43.18527573,459.165778,388.847556
29657,05-09 11:22:50,26.46690629,0.0,1.878547773,70.26707548,0.900521623,7.015620318,785.9134319,40.87944772,459.816556,388.766361
29658,05-09 11:23:00,27.16220202,0.0,2.404408108,73.03345087,0.882099439,4.427088435,798.845827,41.68197383,460.467333,388.685167
29659,05-09 11:23:10,26.80284944,0.0,2.450707486,71.85349606,0.833259709,5.077851609,826.2315156,39.79122432,461.118111,388.603972
29660,05-09 11:23:20,26.4829074,0.0,2.019850343,70.62691848,0.896329989,6.213768885,941.7682839,43.99850522,461.768889,388.522778
29661,05-09 11:23:30,26.8940942,0.0,2.409379384,72.2557953,0.841535947,6.913204384,778.9466848,42.433314,462.419667,388.441583
29662,05-09 11:23:40,26.67865378,0.0,1.556048818,71.78303241,0.786640571,6.956115749,794.7409348,42.65783739,463.070444,388.360389
29663,05-09 11:23:50,27.14964886,0.0,2.450571863,72.65784451,0.842538739,3.642846947,881.1499536,41.66251913,463.721222,388.279194
29664,05-09 11:24:00,27.12924338,0.0,2.330502001,73.54707989,0.757092093,6.730780506,935.1315811,42.97891683,464.372,388.198
29665,05-09 11:24:10,26.25249074,0.0,1.941836456,70.46589341,0.827110265,4.750147647,811.9617099,42.42846419,465.022778,388.116806
29666,05-09 11:24:20,26.46259017,0.0,1.629117497,72.53786482,0.745356408,4.825371527,882.1694458,43.76806066,465.673556,388.035611
29667,05-09 11:24:30,26.32613921,0.0,2.482708807,70.27506473,0.744207348,5.367430219,790.5908512,40.09382933,466.324333,387.954417
29668,05-09 11:24:40,27.47545167,0.0,1.639585201,71.68439118,0.850484913,5.022218039,828.9236318,40.43449656,466.975111,387.873222
29669,05-09 11:24:50,26.26940069,0.0,1.641174764,70.26555528,0.865478138,6.820139421,822.6056932,39.7050921,467.625889,387.792028
29670,05-09 11:25:00,26.95216833,0.0,1.753445712,71.47119066,0.704715338,5.207658105,847.7868214,43.86741605,468.276667,387.710833
29671,05-09 11:25:10,26.30108808,0.0,2.214542978,70.10657643,0.762660068,5.576588034,888.8731408,41.23203497,468.927444,387.629639
29672,05-09 11:25:20,26.59374051,0.0,1.94472439,70.9368109,0.857764923,5.978062021,962.8904671,42.97267462,469.578222,387.548444
29673,05-09 11:25:30,26.81682602,0.0,1.738447692,70.4735461,0.783714704,3.871056822,856.7656265,42.06964971,470.229,387.46725
29674,05-09 11:25:40,26.89199419,0.0,1.994759291,69.30704379,0.861379231,4.833537577,901.0235568,43.91641061,470.879778,387.386056
29675,05-09 11:25:50,27.6646133,0.0,2.082088049,72.47471034,0.776121333,5.880934535,899.4374372,43.85583187,471.530556,387.304861
29676,05-09 11:26:00,26.38710773,0.0,1.928889735,69.27412095,0.826434528,7.506345566,861.1712158,40.87838221,472.181333,387.223667
29677,05-09 11:26:10,26.93415807,0.0,1.48839209,70.54533921,0.832891184,5.770281966,850.654212,42.18610162,472.832111,387.142472
29678,05-09 11:26:20,26.3207016,0.0,1.549450643,72.43163945,0.824376349,5.308120844,822.817038,41.93739019,473.482889,387.061278
29679,05-09 11:26:30,27.08608996,0.0,1.983566184,69.04685883,0.760134975,6.577412495,802.254046,41.00072166,474.133667,386.980083
29680,05-09 11:26:40,26.97358649,0.0,2.305498734,73.20558726,0.797208182,4.369526063,921.7859961,43.3438634,474.784444,386.898889
29681,05-09 11:26:50,27.12619368,0.0,1.691579111,69.1088275,0.875098059,4.405865554,770.8164541,41.46073718,475.435222,386.817694
29682,05-09 11:27:00,27.46688609,0.0,1.966646331,72.99773784,0.812221583,7.111247301,930.9755413,41.17874913,476.086,386.7365
29683,05-09 11:27:10,26.60503236,0.0,1.751791733,69.69498773,0.89243297,4.820457085,971.3778854,43.14038911,476.736778,386.655306
29684,05-09 11:27:20,27.16171741,0.0,2.085248737,69.95570495,0.860550126,6.511027893,852.9205035,44.07247149,477.387556,386.574111
29685,05-09 11:27:30,26.89952039,0.0,2.161084727,70.60257511,0.738461197,6.285254735,934.2808846,43.1102092,478.038333,386.492917
29686,05-09 11:27:40,26.36493053,0.0,1.989901607,69.51232844,0.84402398,4.502747612,802.8287362,43.16350002,478.689111,386.411722
29687,05-09 11:27:50,26.16107159,0.0,2.208172948,68.9359125,0.732092877,4.472374619,841.0596559,40.53435905,479.339889,386.330528
29688,05-09 11:28:00,26.0547033,0.0,1.763352592,71.50646909,0.829974316,3.984508539,830.8030363,42.86791058,479.990667,386.249333
29689,05-09 11:28:10,27.59817892,0.0,1.710068521,73.41915704,0.752201153,6.113746216,880.464984,41.36014566,480.641444,386.168139
29690,05-09 11:28:20,26.93097685,0.0,2.211455238,71.81624126,0.869444688,5.796175101,842.6940855,42.73129974,481.292222,386.086944
29691,05-09 11:28:30,27.51955924,0.0,2.275878973,71.89546103,0.807604555,6.919934817,920.9765223,39.77457585,481.943,386.00575
29692,05-09 11:28:40,26.15687185,0.0,1.768107131,70.14205642,0.754768812,4.694098645,912.066861,40.92349958,482.593778,385.924556
29693,05-09 11:28:50,27.03127155,0.0,1.86338227,71.91355629,0.694934313,4.659223764,881.3630541,41.62037708,483.244556,385.843361
29694,05-09 11:29:00,27.0700293,0.0,1.589331723,72.91297863,0.830867812,4.734996843,905.7176047,41.28945637,483.895333,385.762167
29695,05-09 11:29:10,27.18034447,0.0,1.380015673,73.42099457,0.760027471,5.54096446,933.0969366,41.89878327,484.546111,385.680972
29696,05-09 11:29:20,27.25782062,0.0,1.41711825,71.09882943,0.931246252,5.31115724,882.7274737,40.34006784,485.196889,385.599778
29697,05-09 11:29:30,27.12828738,0.0,2.017609208,72.2246898,0.766611311,4.551131024,793.6383705,42.57627723,485.847667,385.518583
29698,05-09 11:29:40,26.45594533,0.0,1.991853532,71.77141787,0.825467036,7.093706736,866.0117504,42.02746337,486.498444,385.437389
29699,05-09 11:29:50,27.01158509,0.0,2.09679615,71.18899273,0.745519425,5.599328938,841.3519499,43.49566623,487.149222,385.356194
29700,05-09 11:30:00,26.59078083,0.0,1.748947227,73.04393747,0.876259418,4.336831447,963.1722308,43.2929891,487.8,385.275
29701,05-09 11:30:10,27.27140607,0.0,1.670018296,71.37918337,0.795125768,4.48343809,890.565208,43.10763704,488.450778,385.193806
